3.068780783338102003e-01
3.513466162494786604e-01
3.072891260269506875e-01
3.115719589835929670e-01
2.563073259419115235e-01
3.625392941774688849e-01
3.686042421744232245e-01
1.852794413873319335e-01
2.823457944871754499e-01
2.964111354610546312e-01
2.320660427500887690e-01
1.935361115270048116e-01
3.038604572585906216e-01
2.625102391615439235e-01
2.000453015825780223e-01
2.416962500200104391e-01
2.489928601270283426e-01
3.145242456098473194e-01
3.616933671852978760e-01
3.272440969132398569e-01
3.669624610985644519e-01
4.383355649154812572e-01
3.277562333472943124e-01
2.963558007198727751e-01
2.962663001643466854e-01
4.735070681306344786e-01
4.849357363409984023e-01
4.061782393146561865e-01
4.255675932147363616e-01
3.041155823301189831e-01
3.771633307678514124e-01
2.670803961421417405e-01
5.345369744846562021e-01
3.029687159840267485e-01
3.964406137289580023e-01
4.703460309350722679e-01
2.718663104886694382e-01
2.697433769041210905e-01
4.560489901151016379e-01
2.474347344433647233e-01
2.109869256170159579e-01
2.377366918018458952e-01
5.577304811817335173e-01
3.932663606438662196e-01
1.800540324102759271e-01
1.145451155216742761e-01
8.149557695244465105e-02
1.105508147490715659e-01
1.371214380724097015e-01
9.131739217704100409e-02
1.044240568016419901e-01
5.405922265772600266e-02
7.376819423619057625e-02
5.034045810790007541e-02
5.367961576517025352e-02
3.249660431268636129e-02
2.360653594800626864e-02
2.449487342531866257e-02
2.590111006286422227e-02
2.027221613903390854e-02
1.898848742844805315e-02
1.748433381747202184e-02
1.461421430965743375e-02
3.823293499256982808e-02
1.642382727340642098e-02
1.738774308626940893e-02
1.525773451136756484e-02
1.390935434936521782e-02
2.331341528719573647e-02
1.832609229736457956e-02
1.429468772482946591e-02
1.356184605005440399e-02
1.964639551120345162e-02
1.531527453189810914e-02
1.907006281058390776e-02
2.015241316677322467e-02
1.571101551272378535e-02
1.232962399714520284e-02
1.563336404438480862e-02
1.314399597733607698e-02
1.306191871015326827e-02
1.433745164631492451e-02
1.272569942192268433e-02
1.278206711492370536e-02
2.250439850880744247e-02
1.592530485011789398e-02
1.317898220179645682e-02
1.461832076348614298e-02
1.372038497608024654e-02
2.066861190499479084e-02
1.501639272318024132e-02
1.181153421121892803e-02
1.379448676320524890e-02
